dico,indicator,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
1105,4,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
1105,5,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194
1105,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,1,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
1007,2,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
1007,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,4,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
1007,5,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9
1007,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1,,,,,,58,57,57,57,57,57,57,57,57,57,57,57,57,57
502,2,,,,,,58,57,57,57,57,57,57,57,57,57,57,57,57,57
502,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,4,,,,,,58,57,57,57,57,57,57,57,57,57,57,57,57,57
502,5,,,,,,58,57,57,57,57,57,57,57,57,57,57,57,57,57
502,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,,,,,,21,21,21,21,21,21,21,21,21,21,21,21,21,21
106,2,,,,,,21,21,21,21,21,21,21,21,21,21,21,21,21,21
106,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,4,,,,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22
106,5,,,,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22
106,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4
1205,2,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4
1205,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,4,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4
1205,5,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4
1205,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,1,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24
1803,2,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24
1803,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,4,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24
1803,5,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24
1803,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
804,2,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
804,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,4,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12
804,5,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12
804,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
206,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
206,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,1,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
903,2,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
903,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,4,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
903,5,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19,19
903,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30
305,2,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30
305,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,4,,,,,,41,41,41,41,41,41,41,41,41,41,41,41,41,41
305,5,,,,,,41,41,41,41,41,41,41,41,41,41,41,41,41,41
305,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14
1407,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14
1407,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14
1407,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14
1407,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1804,2,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1804,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1804,5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1804,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,1,,,,,,,130,130,133,134,135,135,135,135,135,135,135,135,135
603,2,,,,,,,130,130,133,134,135,135,135,135,135,135,135,135,135
603,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
603,4,,,,,,,144,144,144,144,144,144,144,144,144,144,144,144,144
603,5,,,,,,,144,144,144,144,144,144,144,144,144,144,144,144,144
603,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
604,1,,,,,,11,11,12,12,12,12,12,13,14,14,14,14,14,14
604,2,,,,,,11,11,12,12,12,12,12,13,14,14,14,14,14,14
604,3,,,,,,,,,,,,,,,,,,,
604,4,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
604,5,,,,,,14,14,14,14,14,14,14,14,14,14,14,14,14,14
604,6,,,,,,,,,,,,,,,,,,,
1408,1,,,,,,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1408,2,,,,,,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1408,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1408,5,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1408,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,1,,,,,,,,21,21,21,21,21,21,21,21,21,21,21,21
1409,2,,,,,,,,21,21,21,21,21,21,21,21,21,21,21,21
1409,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
1409,4,,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24
1409,5,,,,,,,,24,24,24,24,24,24,24,24,24,24,24,24
1409,6,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
4901,1,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
4901,2,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
4901,3,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
4901,4,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
4901,5,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
4901,6,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3
503,1,,,,,,75,75,75,75,75,75,75,75,76,76,76,74,74,74
503,2,,,,,,75,75,75,75,75,75,75,75,76,76,76,74,74,74
503,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,4,,,,,,89,89,89,89,89,89,89,89,89,89,89,89,89,89
503,5,,,,,,89,89,89,89,89,89,89,89,89,89,89,89,89,89
503,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8
1206,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8
1206,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1206,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8
1206,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8
1206,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
207,1,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
207,2,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
207,3,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0
207,4,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
207,5,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4
207,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1207,2,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1207,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,4,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1207,5,,,,,,25,25,25,25,25,25,25,25,25,25,25,25,25,25
1207,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
1413,2,,,,,,,,,16,16,16,16,16,16,16,16,16,16,16
1414,3,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
1416,4,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1417,5,,,,,,,19,19,19,19,19,19,19,19,19,19,19,19,19
1418,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26
107,2,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26
107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26
107,5,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26
107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1,,,,,,18,18,21,21,21,21,21,22,22,22,22,22,22,22
306,2,,,,,,18,18,21,21,21,21,21,22,22,22,22,22,22,22
306,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,4,,,,,,18,18,21,21,21,21,21,22,22,22,22,22,22,22
306,5,,,,,,18,18,21,21,21,21,21,22,22,22,22,22,22,22
306,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
108,2,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
108,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,4,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
108,5,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
108,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,1,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
704,2,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
704,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,4,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
704,5,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
704,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35
307,2,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35
307,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
307,4,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35
307,5,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35
307,6,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0
805,1,,,,,,,,,,,73,73,73,73,73,75,75,75,75
805,2,,,,,,,,,,,73,73,73,73,73,73,73,73,73
805,3,,,,,,,,,,,0,0,0,0,0,2,2,2,2
805,4,,,,,,,,,,,84,84,84,84,84,86,86,86,86
805,5,,,,,,,,,,,84,84,84,84,84,84,84,84,84
805,6,,,,,,,,,,,0,0,0,0,0,2,2,2,2
1303,1,,,,,,,,,,,,,,,,,,,54
1303,2,,,,,,,,,,,,,,,,,,,54
1303,3,,,,,,,,,,,,,,,,,,,0
1303,4,,,,,,,,,,,,,,,,,,,59
1303,5,,,,,,,,,,,,,,,,,,,59
1303,6,,,,,,,,,,,,,,,,,,,0
208,1,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
208,2,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10
208,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,4,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12
208,5,,,,,,12,12,12,12,12,12,12,12,12,12,12,12,12,12
208,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,1,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17
904,2,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17
904,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
904,4,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17
904,5,,,,,,,17,17,17,17,17,17,17,17,17,17,17,17,17
904,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,1,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1008,2,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1008,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,4,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1008,5,,,,,,20,20,20,20,20,20,20,20,20,20,20,20,20,20
1008,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,1,,,,,,19,19,19,19,20,20,20,20,20,20,20,19,19,19
905,2,,,,,,19,19,19,19,20,20,20,20,20,20,20,19,19,19
905,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,4,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
905,5,,,,,,26,26,26,26,26,26,26,26,26,26,26,26,26,26
905,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,1,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
404,2,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
404,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,4,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
404,5,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8
404,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,1,,,,,,,5,5,5,5,6,6,6,6,6,6,6,6,6
1208,2,,,,,,,5,5,5,5,6,6,6,6,6,6,6,6,6
1208,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,4,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
1208,5,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
1208,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1,,,,,,,52,52,52,52,52,52,52,52,52,52,52,52,52
504,2,,,,,,,52,52,52,52,52,52,52,52,52,52,52,52,52
504,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
504,4,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60
504,5,,,,,,,60,60,60,60,60,60,60,60,60,60,60,60,60
504,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,1,,,,,,9,9,9,9,9,8,8,8,8,8,8,7,7,7
1209,2,,,,,,9,9,9,9,9,8,8,8,8,8,8,7,7,7
1209,3,,,,,,0,0,0,0,o,0,0,0,0,0,0,0,0,0
1209,4,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1209,5,,,,,,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1209,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,1,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
606,2,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
606,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,4,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
606,5,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9
606,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,1,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,7,7
1412,2,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,7,7
1412,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,4,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,7,7
1412,5,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,7,7
1412,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,1,,,,,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67
1304,2,,,,,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
1304,3,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1304,4,,,,,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67
1304,5,,,,,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
1304,6,,,,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
906,1,,,,,,32,32,32,32,32,32,32,32,32,32,32,32,32,32
906,2,,,,,,32,32,32,32,32,32,32,32,32,32,31,31,31,31
906,3,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1
906,4,,,,,,34,34,34,34,34,34,34,34,34,34,34,34,34,34
906,5,,,,,,34,34,34,34,34,34,34,34,34,34,33,33,33,33
906,6,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1
4801,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4801,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4801,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4801,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4801,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,1,,,,,,,15,15,15,15,15,15,15,15,15,15,15,15,15
1505,2,,,,,,,15,15,15,15,15,15,15,15,15,15,15,15,15
1505,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,4,,,,,,,15,15,15,15,15,15,15,15,15,15,17,17,17
1505,5,,,,,,,15,15,15,15,15,15,15,15,15,15,16,16,16
1505,6,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1
907,1,,,,,,54,59,59,59,59,59,59,59,60,59,59,59,59,59
907,2,,,,,,54,59,59,59,59,59,59,59,60,59,59,59,59,59
907,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,4,,,,,,68,68,68,68,68,68,68,68,68,68,68,68,68,68
907,5,,,,,,68,68,68,68,68,68,68,68,68,68,68,68,68,68
907,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1,,,,,,121,121,121,121,121,121,120,120,119,120,119,119,118,118
308,2,,,,,,121,121,121,121,121,121,120,120,119,120,119,119,118,118
308,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,4,,,,,,182,182,182,182,182,182,182,182,182,182,182,182,182,182
308,5,,,,,,182,182,182,182,182,182,182,182,182,182,182,182,182,182
308,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,1,,,,,,,53,53,53,50,50,50,50,50,50,50,50,50,50
4701,2,,,,,,,53,53,53,50,50,50,50,50,50,50,50,50,50
4701,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,4,,,,,,,53,53,53,50,50,50,50,50,51,51,51,51,51
4701,5,,,,,,,53,53,53,50,50,50,50,50,50,50,50,50,50
4701,6,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,1
505,1,,,,,7,24,27,27,27,27,29,29,29,29,29,29,29,25,27
505,2,,,,,7,24,27,27,27,27,29,29,29,29,29,29,29,25,27
505,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,4,,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
505,5,,,,,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
505,6,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
110,2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
110,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
806,2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
806,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
806,5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
806,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,1,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10
4201,2,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10
4201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4201,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4201,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,1,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30
807,2,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30
807,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
807,4,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30
807,5,,,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30
807,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,1,13,13,13,13,13,13,13,13,13,13,11,11,11,13,13,15,16,16,16
4601,2,13,13,13,13,13,13,13,13,13,13,11,11,11,13,13,15,16,16,16
4601,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,4,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21
4601,5,25,25,25,25,25,25,25,25,25,25,25,21,21,21,21,21,21,21,21
4601,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,1,10,16,16,16,16,29,29,29,29,29,29,29,29,29,29,28,28,27,27
1805,2,10,16,16,16,16,29,29,29,29,29,29,29,29,29,29,28,28,27,27
1805,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,4,10,16,16,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1805,5,10,16,16,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1805,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,1,,,,,,112,112,112,112,112,112,112,112,112,112,112,112,112,112
1009,2,,,,,,112,112,112,112,112,112,112,112,112,112,112,112,112,112
1009,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,4,,,,,,118,118,118,118,118,118,118,118,118,118,118,118,118,118
1009,5,,,,,,118,118,118,118,118,118,118,118,118,118,118,118,118,118
1009,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,1,,,,,,3441,3441,3441,3441,3441,3441,3441,3441,3446,3482,3497,3497,3497,3497
1106,2,,,,,,3441,3441,3441,3441,3441,3441,3441,3441,3441,3442,3447,3447,3447,3447
1106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,50,50,50,50
1106,4,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1106,5,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550,3550
1106,6,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
808,1,,,,,,,,51,51,51,51,51,51,51,51,51,51,56,57
808,2,,,,,,,,51,51,51,51,51,51,51,51,51,51,55,55
808,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2
808,4,,,,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114
808,5,,,,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114
808,6,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1107,1,0,0,0,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
1107,2,0,0,0,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96
1107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,4,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
1107,5,0,0,0,0,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
1107,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,1,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1108,2,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1108,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,4,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1108,5,,,,,,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1108,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,1,,,,,,12,12,12,12,12,12,12,13,13,13,13,13,13,13
607,2,,,,,,12,12,12,12,12,12,12,13,13,13,13,13,13,13
607,3,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,4,13,13,13,13,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16
607,5,13,13,13,13,14,14,14,14,14,14,14,16,16,16,16,16,16,16,16
607,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,1,23,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1305,2,23,23,23,23,23,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,4,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1305,5,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1305,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,1,10,10,10,12,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1413,2,10,10,10,12,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19
1413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,4,,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1413,5,,,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,23
1413,6,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
